name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source,image_path
UWF-mosaic-416,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-416.jpg
UWF-mosaic-417,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-417.jpg
UWF-mosaic-418,1,1,0,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-418.jpg
UWF-mosaic-419,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-419.jpg
UWF-mosaic-420,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-420.jpg
UWF-mosaic-421,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-421.jpg
UWF-mosaic-422,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-422.jpg
UWF-mosaic-423,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-423.jpg
UWF-mosaic-424,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-424.jpg
UWF-mosaic-425,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-425.jpg
UWF-mosaic-426,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-426.jpg
UWF-mosaic-427,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-427.jpg
UWF-mosaic-428,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-428.jpg
UWF-mosaic-429,0,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-429.jpg
UWF-mosaic-430,0,1,0,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-430.jpg
UWF-mosaic-431,1,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-431.jpg
UWF-mosaic-432,0,1,0,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-432.jpg
UWF-mosaic-433,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-433.jpg
UWF-mosaic-434,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-434.jpg
UWF-mosaic-435,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-435.jpg
UWF-mosaic-436,1,0,0,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-436.jpg
UWF-mosaic-437,0,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-437.jpg
UWF-mosaic-438,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-438.jpg
UWF-mosaic-439,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-439.jpg
UWF-mosaic-440,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-440.jpg
UWF-mosaic-441,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-441.jpg
UWF-mosaic-442,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-442.jpg
UWF-mosaic-443,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-443.jpg
UWF-mosaic-444,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-444.jpg
UWF-mosaic-445,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-445.jpg
UWF-mosaic-446,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-446.jpg
UWF-mosaic-447,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-447.jpg
UWF-mosaic-448,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-448.jpg
UWF-mosaic-449,0,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-449.jpg
UWF-mosaic-450,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-450.jpg
UWF-mosaic-451,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-451.jpg
UWF-mosaic-452,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-452.jpg
UWF-mosaic-453,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-453.jpg
UWF-mosaic-454,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-454.jpg
UWF-mosaic-455,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-455.jpg
UWF-mosaic-456,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-456.jpg
UWF-mosaic-457,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-457.jpg
UWF-mosaic-458,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-458.jpg
UWF-mosaic-459,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-459.jpg
UWF-mosaic-460,0,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-460.jpg
UWF-mosaic-461,0,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-461.jpg
UWF-mosaic-462,0,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-462.jpg
UWF-mosaic-463,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-463.jpg
UWF-mosaic-464,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-464.jpg
UWF-mosaic-465,0,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-465.jpg
UWF-mosaic-466,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-466.jpg
UWF-mosaic-467,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-467.jpg
UWF-mosaic-468,0,1,0,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-468.jpg
UWF-mosaic-469,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-469.jpg
UWF-mosaic-470,0,0,0,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-470.jpg
UWF-mosaic-471,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-471.jpg
UWF-mosaic-472,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-472.jpg
UWF-mosaic-473,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-473.jpg
UWF-mosaic-474,1,1,0,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-474.jpg
UWF-mosaic-475,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-475.jpg
UWF-mosaic-476,1,1,0,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-476.jpg
UWF-mosaic-477,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-477.jpg
UWF-mosaic-478,0,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-478.jpg
UWF-mosaic-479,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-479.jpg
UWF-mosaic-480,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-480.jpg
UWF-mosaic-481,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-481.jpg
UWF-mosaic-482,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-482.jpg
UWF-mosaic-483,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-483.jpg
UWF-mosaic-484,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-484.jpg
UWF-mosaic-485,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-485.jpg
UWF-mosaic-486,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-486.jpg
UWF-mosaic-487,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-487.jpg
UWF-mosaic-488,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-488.jpg
UWF-mosaic-489,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-489.jpg
UWF-mosaic-490,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-490.jpg
UWF-mosaic-491,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-491.jpg
UWF-mosaic-492,0,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-492.jpg
UWF-mosaic-493,0,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-493.jpg
UWF-mosaic-494,0,0,0,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-494.jpg
UWF-mosaic-495,0,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-495.jpg
UWF-mosaic-496,1,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-496.jpg
UWF-mosaic-497,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-497.jpg
UWF-mosaic-498,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-498.jpg
UWF-mosaic-499,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-499.jpg
UWF-mosaic-500,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-500.jpg
DR-XJU-1,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-1.jpg
DR-XJU-2,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-2.jpg
DR-XJU-3,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-3.jpg
DR-XJU-4,1,1,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-4.jpg
DR-XJU-5,1,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-5.jpg
DR-XJU-6,1,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-6.jpg
DR-XJU-7,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-7.jpg
DR-XJU-8,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-8.jpg
DR-XJU-9,1,1,0,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-9.jpg
DR-XJU-10,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-10.jpg
DR-XJU-11,1,1,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-11.jpg
DR-XJU-12,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-12.jpg
DR-XJU-13,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-13.jpg
DR-XJU-14,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-14.jpg
DR-XJU-15,1,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-15.jpg
DR-XJU-16,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-16.jpg
DR-XJU-17,1,1,0,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-17.jpg
DR-XJU-18,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-18.jpg
DR-XJU-19,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-19.jpg
DR-XJU-20,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-20.jpg
DR-XJU-21,1,1,0,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-21.jpg
DR-XJU-22,1,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-22.jpg
DR-XJU-23,1,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-23.jpg
DR-XJU-24,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-24.jpg
DR-XJU-25,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-25.jpg
DR-XJU-26,1,1,0,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-26.jpg
DR-XJU-27,1,1,0,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-27.jpg
DR-XJU-28,1,1,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-28.jpg
DR-XJU-29,1,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-29.jpg
DR-XJU-30,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-30.jpg
DR-XJU-31,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-31.jpg
DR-XJU-32,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-32.jpg
DR-XJU-33,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-33.jpg
DR-XJU-34,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-34.jpg
DR-XJU-35,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-35.jpg
DR-XJU-36,1,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-36.jpg
DR-XJU-37,1,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-37.jpg
DR-XJU-38,1,1,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-38.jpg
DR-XJU-39,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-39.jpg
DR-XJU-40,1,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-40.jpg
DR-XJU-41,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-41.jpg
DR-XJU-42,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-42.jpg
DR-XJU-43,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-43.jpg
DR-XJU-44,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-44.jpg
DR-XJU-45,1,0,0,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-45.jpg
DR-XJU-46,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-46.jpg
DR-XJU-47,1,1,0,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-47.jpg
DR-XJU-48,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-48.jpg
DR-XJU-49,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-49.jpg
DR-XJU-50,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-50.jpg
DR-XJU-51,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-51.jpg
DR-XJU-52,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-52.jpg
DR-XJU-53,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-53.jpg
DR-XJU-54,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-54.jpg
DR-XJU-55,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-55.jpg
DR-XJU-56,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-56.jpg
DR-XJU-57,1,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-57.jpg
DR-XJU-58,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-58.jpg
DR-XJU-59,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-59.jpg
DR-XJU-60,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-60.jpg
DR-XJU-61,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-61.jpg
DR-XJU-62,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-62.jpg
DR-XJU-63,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-63.jpg
DR-XJU-64,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/DR-XJU-64.jpg
