Name,Illumination,Contrast,Clarity,Artifacts,Field,Left,Right,left_or_right,fundus_image_type,Quality
img07757,1,1,1,1,1,1,0,left,standard,1
img07758,1,1,1,1,1,0,1,right,standard,1
img07759,1,1,1,1,2,1,0,left,standard,0
img07760,1,1,1,1,1,0,1,right,standard,1
img07761,1,1,1,1,1,0,1,right,standard,1
img07762,1,1,1,1,1,1,0,left,standard,1
img07763,1,1,1,1,1,0,1,right,standard,1
img07764,1,1,1,1,2,1,0,left,standard,0
img07765,1,1,1,1,1,0,1,right,standard,1
img07766,1,1,1,1,1,0,1,right,standard,1
img07767,1,1,1,1,1,1,0,left,standard,1
img07768,1,1,1,1,1,0,1,right,standard,1
img07769,1,1,1,1,1,1,0,left,standard,1
img07770,1,1,1,1,2,1,0,left,standard,0
img07771,1,1,1,1,2,0,1,right,standard,0
img07772,1,1,1,1,2,1,0,left,standard,0
img07773,1,1,1,1,2,0,1,right,standard,0
img07774,1,1,1,1,1,0,1,right,standard,1
img07775,1,1,2,1,1,1,0,left,standard,0
img07776,1,1,1,1,1,0,1,right,standard,1
img07777,1,1,1,1,1,1,0,left,standard,1
img07778,1,1,1,1,1,0,1,right,standard,1
img07779,1,1,1,1,1,1,0,left,standard,1
img07780,1,1,1,1,1,1,0,left,standard,1
img07781,1,1,1,1,2,0,1,right,standard,0
img07782,1,1,1,1,1,1,0,left,standard,1
img07783,1,1,1,1,1,0,1,right,standard,1
img07784,1,1,1,1,1,0,1,right,standard,1
img07785,1,1,1,1,1,1,0,left,standard,1
img07786,1,1,1,1,1,0,1,right,standard,1
img07787,1,1,1,1,1,1,0,left,standard,1
img07788,1,1,1,1,1,0,1,right,standard,1
img07789,1,1,1,1,1,1,0,left,standard,1
img07790,1,1,1,1,1,0,1,right,standard,1
img07791,1,1,1,1,1,1,0,left,standard,1
img07792,1,1,1,1,1,0,1,right,standard,1
img07793,1,1,1,1,1,1,0,left,standard,1
img07794,1,1,1,1,1,0,1,right,standard,1
img07795,1,1,1,1,1,1,0,left,standard,1
img07796,1,1,1,1,1,1,0,left,standard,1
img07797,1,1,1,2,1,0,1,right,standard,0
img07798,1,1,1,1,2,1,0,left,standard,0
img07799,1,1,1,1,1,1,0,left,standard,1
img07800,1,1,1,1,2,0,1,right,standard,0
img07801,1,1,1,1,2,0,1,right,standard,0
img07802,1,1,1,1,2,1,0,left,standard,0
img07803,1,1,1,1,2,0,1,right,standard,0
img07804,1,1,1,1,1,1,0,left,standard,1
img07805,1,1,1,1,1,1,0,left,standard,1
img07806,1,1,1,1,2,0,1,right,standard,0
img07807,1,1,1,1,1,1,0,left,standard,1
img07808,1,1,1,1,1,0,1,right,standard,1
img07809,1,1,1,1,1,0,1,right,standard,1
img07810,1,1,1,1,1,1,0,left,standard,1
img07811,1,1,1,1,1,0,1,right,standard,1
img07812,1,1,1,1,1,1,0,left,standard,1
img07813,1,1,1,1,2,1,0,left,standard,0
img07814,1,1,1,1,1,0,1,right,standard,1
img07815,1,1,1,1,2,1,0,left,standard,0
img07816,1,1,1,1,2,0,1,right,standard,0
img07817,1,1,1,1,1,0,1,right,standard,1
img07818,1,1,1,1,1,1,0,left,standard,1
img07819,1,1,1,1,1,1,0,left,standard,1
img07820,1,1,1,1,2,0,1,right,standard,0
img07821,1,1,1,1,1,0,1,right,standard,1
img07822,1,1,1,1,1,1,0,left,standard,1
img07823,1,1,1,1,1,0,1,right,standard,1
img07824,1,1,1,1,1,1,0,left,standard,1
img07825,1,1,1,1,1,0,1,right,standard,1
img07826,1,1,1,1,2,1,0,left,standard,0
img07827,1,1,1,1,1,0,1,right,standard,1
img07828,1,1,1,1,1,0,1,right,standard,1
img07829,1,1,1,1,1,1,0,left,standard,1
img07830,1,1,1,1,1,0,1,right,standard,1
img07831,1,1,1,1,1,1,0,left,standard,1
img07832,1,1,1,1,1,0,1,right,standard,1
img07833,1,1,1,1,1,1,0,left,standard,1
img07834,1,1,1,1,1,1,0,left,standard,1
img07835,1,1,1,1,2,0,1,right,standard,0
img07836,1,1,1,1,1,0,1,right,standard,1
img07837,1,1,1,1,1,1,0,left,standard,1
img07838,1,1,1,1,1,1,0,left,standard,1
img07839,1,1,1,1,1,0,1,right,standard,1
img07840,1,1,1,1,1,1,0,left,standard,1
img07841,1,1,1,1,2,0,1,right,standard,0
img07842,1,1,1,1,1,0,1,right,standard,1
img07843,1,1,1,1,2,1,0,left,standard,0
img07844,1,1,1,1,1,0,1,right,standard,1
img07845,1,1,1,1,1,1,0,left,standard,1
img07846,1,1,1,1,1,0,1,right,standard,1
img07847,1,1,1,1,1,1,0,left,standard,1
img07848,1,1,1,1,1,0,1,right,standard,1
img07849,1,1,1,1,2,1,0,left,standard,0
img07850,1,1,1,1,1,0,1,right,standard,1
img07851,1,1,1,1,1,0,1,right,standard,1
img07852,1,1,1,1,1,1,0,left,standard,1
img07853,1,1,1,1,1,0,1,right,standard,1
img07854,1,1,1,1,1,1,0,left,standard,1
img07855,1,1,1,1,1,0,1,right,standard,1
img07856,1,1,1,1,1,1,0,left,standard,1
img07857,1,1,1,1,2,1,0,left,standard,0
img07858,1,1,1,1,2,0,1,right,standard,0
img07859,1,1,1,1,1,0,1,right,standard,1
img07860,1,1,1,1,2,1,0,left,standard,0
img07861,1,1,1,1,1,0,1,right,standard,1
img07862,1,1,2,1,1,1,0,left,standard,0
img07863,1,1,1,1,1,0,1,right,standard,1
img07864,1,1,1,1,1,1,0,left,standard,1
img07865,1,1,1,1,1,0,1,right,standard,1
img07866,1,1,1,1,1,1,0,left,standard,1
img07867,1,1,1,1,1,0,1,right,standard,1
img07868,1,1,1,1,1,1,0,left,standard,1
img07869,1,1,1,1,1,0,1,right,standard,1
img07870,1,1,1,1,1,1,0,left,standard,1
img07871,1,1,1,1,1,0,1,right,standard,1
img07872,1,1,1,1,1,1,0,left,standard,1
img07873,1,1,1,1,1,1,0,left,standard,1
img07874,1,1,1,1,1,0,1,right,standard,1
img07875,1,1,1,1,1,0,1,right,standard,1
img07876,1,1,1,1,1,1,0,left,standard,1
img07877,1,1,1,1,2,0,1,right,standard,0
img07878,1,1,1,1,1,0,1,right,standard,1
img07879,1,1,1,1,1,0,1,right,standard,1
img07880,1,1,1,1,2,1,0,left,standard,0
img07881,1,1,1,1,1,0,1,right,standard,1
img07882,1,1,1,1,1,1,0,left,standard,1
img07883,1,1,1,1,1,1,0,left,standard,1
img07884,1,1,1,1,1,0,1,right,standard,1
img07885,1,1,1,1,1,0,1,right,standard,1
img07886,1,1,1,1,1,1,0,left,standard,1
img07887,1,1,1,1,1,0,1,right,standard,1
img07888,1,1,1,1,1,1,0,left,standard,1
img07889,1,1,1,1,1,0,1,right,standard,1
img07890,1,1,1,1,1,1,0,left,standard,1
img07891,1,1,1,1,1,0,1,right,standard,1
img07892,1,1,1,1,1,1,0,left,standard,1
img07893,1,1,1,1,1,0,1,right,standard,1
img07894,1,1,1,1,2,1,0,left,standard,0
img07895,1,1,1,1,1,0,1,right,standard,1
img07896,1,1,1,1,1,1,0,left,standard,1
img07897,1,1,1,1,1,0,1,right,standard,1
img07898,1,1,1,1,1,1,0,left,standard,1
img07899,1,1,1,1,2,0,1,right,standard,0
img07900,1,1,1,1,1,1,0,left,standard,1
img07901,1,1,1,1,1,0,1,right,standard,1
img07902,1,1,1,1,1,0,1,right,standard,1
img07903,1,1,1,1,1,1,0,left,standard,1
img07904,1,1,1,1,1,0,1,right,standard,1
img07905,1,1,1,1,1,1,0,left,standard,1
img07906,1,1,1,1,1,0,1,right,standard,1
img07907,1,1,1,1,2,1,0,left,standard,0
img07908,1,1,1,1,1,0,1,right,standard,1
img07909,1,1,1,1,1,1,0,left,standard,1
img07910,1,1,1,1,1,0,1,right,standard,1
img07911,1,1,1,1,1,1,0,left,standard,1
img07912,1,1,1,1,1,0,1,right,standard,1
img07913,1,1,1,1,2,1,0,left,standard,0
img07914,1,1,1,1,1,0,1,right,standard,1
img07915,1,1,1,1,1,0,1,right,standard,1
img07916,1,1,1,1,1,1,0,left,standard,1
img07917,1,1,1,1,2,0,1,right,standard,0
img07918,1,1,1,1,1,1,0,left,standard,1
img07919,1,1,1,1,1,0,1,right,standard,1
img07920,1,1,1,1,1,1,0,left,standard,1
img07921,1,1,1,1,1,0,1,right,standard,1
img07922,1,1,1,1,1,1,0,left,standard,1
img07923,1,1,1,1,1,0,1,right,standard,1
img07924,1,1,1,1,1,1,0,left,standard,1
img07925,1,1,1,1,1,0,1,right,standard,1
img07926,1,1,1,1,2,1,0,left,standard,0
img07927,1,1,1,1,1,1,0,left,standard,1
img07928,1,1,1,1,1,0,1,right,standard,1
img07929,1,1,1,1,1,0,1,right,standard,1
img07930,1,1,1,1,2,1,0,left,standard,0
img07931,1,1,1,1,1,0,1,right,standard,1
img07932,1,1,1,1,1,1,0,left,standard,1
img07933,1,1,1,1,1,0,1,right,standard,1
img07934,1,1,1,1,2,1,0,left,standard,0
img07935,1,1,1,1,1,0,1,right,standard,1
img07936,1,1,1,1,1,1,0,left,standard,1
img07937,1,1,1,1,1,0,1,right,standard,1
img07938,1,1,1,1,1,1,0,left,standard,1
img07939,1,1,2,1,1,0,1,right,standard,0
img07940,1,1,1,1,2,1,0,left,standard,0
img07941,1,1,1,1,1,1,0,left,standard,1
img07942,1,1,1,1,2,0,1,right,standard,0
img07943,1,1,1,1,1,0,1,right,standard,1
img07944,1,1,1,1,1,1,0,left,standard,1
img07945,1,1,1,1,1,0,1,right,standard,1
img07946,1,1,1,1,1,1,0,left,standard,1
img07947,1,1,1,1,1,1,0,left,standard,1
img07948,1,1,1,1,1,0,1,right,standard,1
img07949,1,1,1,1,1,0,1,right,standard,1
img07950,1,1,1,1,1,1,0,left,standard,1
img07951,1,1,1,1,1,1,0,left,standard,1
img07952,1,1,1,1,2,0,1,right,standard,0
img07953,1,1,1,1,1,0,1,right,standard,1
img07954,1,1,1,1,1,1,0,left,standard,1
img07955,1,1,1,1,1,0,1,right,standard,1
img07956,1,1,1,1,1,1,0,left,standard,1
img07957,1,1,1,1,1,1,0,left,standard,1
img07958,1,1,1,1,1,1,0,left,standard,1
img07959,1,1,1,1,1,1,0,left,standard,1
img07960,1,1,1,1,2,0,1,right,standard,0
img07961,1,1,1,1,1,0,1,right,standard,1
img07962,1,1,1,1,1,1,0,left,standard,1
img07963,1,1,1,1,1,1,0,left,standard,1
img07964,1,1,1,1,1,0,1,right,standard,1
img07965,1,1,1,1,1,0,1,right,standard,1
img07966,1,1,1,1,1,1,0,left,standard,1
img07967,1,1,1,1,1,1,0,left,standard,1
img07968,1,1,1,1,2,0,1,right,standard,0
img07969,1,1,1,1,1,0,1,right,standard,1
img07970,1,1,1,1,1,1,0,left,standard,1
img07971,1,1,1,1,1,0,1,right,standard,1
img07972,1,1,2,1,1,1,0,left,standard,0
img07973,1,1,1,1,1,0,1,right,standard,1
img07974,1,1,1,1,1,1,0,left,standard,1
img07975,1,1,1,1,2,1,0,left,standard,0
img07976,1,1,1,1,1,0,1,right,standard,1
img07977,1,1,1,1,1,0,1,right,standard,1
img07978,1,1,1,1,1,1,0,left,standard,1
img07979,1,1,1,1,1,0,1,right,standard,1
img07980,1,1,1,1,1,1,0,left,standard,1
img07981,1,1,1,1,1,0,1,right,standard,1
img07982,1,1,1,1,1,1,0,left,standard,1
img07983,1,1,1,1,1,0,1,right,standard,1
img07984,1,1,1,1,1,1,0,left,standard,1
img07985,1,1,1,1,2,0,1,right,standard,0
img07986,1,1,1,1,1,1,0,left,standard,1
img07987,1,1,1,1,2,0,1,right,standard,0
img07988,1,1,1,1,2,1,0,left,standard,0
img07989,1,1,1,1,1,0,1,right,standard,1
img07990,1,1,1,1,1,1,0,left,standard,1
img07991,1,1,1,1,1,0,1,right,standard,1
img07992,1,1,1,1,1,1,0,left,standard,1
img07993,1,1,1,1,1,0,1,right,standard,1
img07994,1,1,1,1,1,1,0,left,standard,1
img07995,1,1,1,1,1,1,0,left,standard,1
img07996,1,1,1,1,1,0,1,right,standard,1
img07997,1,1,1,1,1,1,0,left,standard,1
img07998,1,1,1,1,1,1,0,left,standard,1
img07999,1,1,1,1,1,1,0,left,standard,1
img08000,1,1,1,1,1,0,1,right,standard,1
img08001,1,1,1,1,1,0,1,right,standard,1
img08002,1,1,1,1,1,1,0,left,standard,1
img08003,1,1,1,1,1,0,1,right,standard,1
img08004,1,1,1,1,1,1,0,left,standard,1
img08005,1,1,1,1,1,0,1,right,standard,1
img08006,1,1,1,1,2,1,0,left,standard,0
img08007,1,1,1,1,1,0,1,right,standard,1
img08008,1,1,1,1,1,1,0,left,standard,1
img08009,1,1,1,1,1,0,1,right,standard,1
img08010,1,1,1,1,2,1,0,left,standard,0
img08011,1,1,1,1,1,0,1,right,standard,1
img08012,1,1,1,1,1,1,0,left,standard,1
img08013,1,1,1,1,1,0,1,right,standard,1
img08014,1,1,1,1,2,1,0,left,standard,0
img08015,1,1,1,1,1,0,1,right,standard,1
img08016,1,1,1,1,1,1,0,left,standard,1
img08017,1,1,1,1,1,1,0,left,standard,1
img08018,1,1,1,1,2,0,1,right,standard,0
img08019,1,1,1,1,1,0,1,right,standard,1
img08020,1,1,1,1,1,1,0,left,standard,1
img08021,1,1,1,1,1,1,0,left,standard,1
img08022,1,1,1,1,1,0,1,right,standard,1
img08023,1,1,1,1,2,0,1,right,standard,0
img08024,1,1,1,1,1,1,0,left,standard,1
img08025,1,1,1,1,1,0,1,right,standard,1
img08026,1,1,1,1,1,1,0,left,standard,1
img08027,1,1,1,1,1,1,0,left,standard,1
img08028,1,1,1,1,1,0,1,right,standard,1
img08029,1,1,1,1,1,0,1,right,standard,1
img08030,1,1,1,1,1,1,0,left,standard,1
img08031,1,1,1,1,1,1,0,left,standard,1
img08032,1,1,1,1,1,0,1,right,standard,1
img08033,1,1,1,1,2,0,1,right,standard,0
img08034,1,1,1,1,1,1,0,left,standard,1
img08035,1,1,1,1,1,1,0,left,standard,1
img08036,1,1,1,1,1,0,1,right,standard,1
img08037,1,1,1,1,2,1,0,left,standard,0
img08038,1,1,1,1,1,0,1,right,standard,1
img08039,1,1,1,1,1,1,0,left,standard,1
img08040,1,1,1,1,2,0,1,right,standard,0
img08041,1,1,1,1,1,0,1,right,standard,1
img08042,1,1,1,1,1,1,0,left,standard,1
img08043,1,1,1,1,1,0,1,right,standard,1
img08044,1,1,1,1,1,1,0,left,standard,1
img08045,1,1,1,1,1,0,1,right,standard,1
img08046,1,1,1,1,1,1,0,left,standard,1
img08047,1,1,1,1,1,0,1,right,standard,1
img08048,1,1,1,1,1,1,0,left,standard,1
img08049,1,1,1,1,1,0,1,right,standard,1
img08050,1,1,1,1,1,1,0,left,standard,1
img08051,1,1,1,1,1,0,1,right,standard,1
img08052,1,1,1,1,1,1,0,left,standard,1
img08053,1,1,1,1,1,0,1,right,standard,1
img08054,1,1,1,1,1,1,0,left,standard,1
img08055,1,1,1,1,1,1,0,left,standard,1
img08056,1,1,1,1,1,0,1,right,standard,1
img08057,1,1,1,1,1,0,1,right,standard,1
img08058,1,1,1,1,1,1,0,left,standard,1
img08059,1,1,1,1,1,0,1,right,standard,1
img08060,1,1,1,1,1,1,0,left,standard,1
img08061,1,1,1,1,1,0,1,right,standard,1
img08062,1,1,1,1,1,1,0,left,standard,1
img08063,1,1,1,1,1,0,1,right,standard,1
img08064,1,1,1,1,1,1,0,left,standard,1
img08065,1,1,1,1,1,0,1,right,standard,1
img08066,1,1,1,1,1,1,0,left,standard,1
img08067,1,1,1,1,1,0,1,right,standard,1
img08068,2,2,1,1,1,1,0,left,standard,0
img08069,1,1,1,1,2,1,0,left,standard,0
img08070,1,1,1,1,2,0,1,right,standard,0
img08071,1,1,1,1,1,0,1,right,standard,1
img08072,1,1,1,1,1,1,0,left,standard,1
img08073,1,1,1,1,1,0,1,right,standard,1
img08074,1,1,1,1,2,1,0,left,standard,0
img08075,1,1,1,1,1,0,1,right,standard,1
img08076,1,1,1,1,1,1,0,left,standard,1
img08077,1,1,1,1,1,0,1,right,standard,1
img08078,1,1,1,1,1,1,0,left,standard,1
img08079,1,1,1,1,1,1,0,left,standard,1
img08080,1,1,1,1,1,0,1,right,standard,1
img08081,1,1,1,1,2,0,1,right,standard,0
img08082,1,1,1,1,1,1,0,left,standard,1
img08083,1,1,1,1,1,1,0,left,standard,1
img08084,1,1,1,1,2,0,1,right,standard,0
img08085,1,1,2,1,1,0,1,right,standard,0
img08086,1,1,1,1,1,1,0,left,standard,1
img08087,1,1,1,1,1,0,1,right,standard,1
img08088,1,1,1,1,1,1,0,left,standard,1
img08089,1,1,1,1,1,0,1,right,standard,1
img08090,1,1,1,1,1,0,1,right,standard,1
img08091,1,1,1,1,1,1,0,left,standard,1
img08092,1,1,1,1,1,0,1,right,standard,1
img08093,1,1,1,1,1,0,1,right,standard,1
img08094,1,1,1,1,1,1,0,left,standard,1
img08095,1,1,1,1,1,0,1,right,standard,1
img08096,1,1,1,1,1,1,0,left,standard,1
img08097,1,1,1,1,1,0,1,right,standard,1
img08098,1,1,1,1,1,1,0,left,standard,1
img08099,1,1,1,1,1,0,1,right,standard,1
img08100,1,1,1,1,1,1,0,left,standard,1
img08101,1,1,1,1,1,1,0,left,standard,1
img08102,1,1,1,1,1,0,1,right,standard,1
img08103,1,1,1,1,1,0,1,right,standard,1
img08104,1,1,1,1,1,1,0,left,standard,1
img08105,1,1,1,1,1,1,0,left,standard,1
img08106,1,1,1,1,1,0,1,right,standard,1
img08107,1,1,1,1,1,1,0,left,standard,1
img08108,1,1,1,1,1,0,1,right,standard,1
img08109,1,1,1,1,1,1,0,left,standard,1
img08110,1,1,1,1,1,1,0,left,standard,1
img08111,1,1,1,1,1,0,1,right,standard,1
img08112,1,1,1,1,1,0,1,right,standard,1
img08113,1,1,1,1,1,1,0,left,standard,1
img08114,1,1,1,1,1,0,1,right,standard,1
img08115,1,1,1,1,1,1,0,left,standard,1
img08116,1,1,1,1,1,0,1,right,standard,1
img08117,1,1,1,1,1,0,1,right,standard,1
img08118,1,1,1,1,1,1,0,left,standard,1
img08119,1,1,1,1,1,0,1,right,standard,1
img08120,1,1,1,1,2,1,0,left,standard,0
img08121,1,1,1,1,1,0,1,right,standard,1
img08122,1,1,1,1,1,1,0,left,standard,1
img08123,1,1,1,1,1,0,1,right,standard,1
img08124,1,1,1,1,1,1,0,left,standard,1
img08125,1,1,1,1,1,0,1,right,standard,1
img08126,1,1,1,1,1,1,0,left,standard,1
img08127,1,1,1,1,1,0,1,right,standard,1
img08128,1,1,1,1,1,1,0,left,standard,1
img08129,1,1,1,1,2,1,0,left,standard,0
img08130,1,1,1,1,1,0,1,right,standard,1
img08131,1,1,1,1,1,0,1,right,standard,1
img08132,1,1,1,1,1,1,0,left,standard,1
img08133,1,1,2,1,1,1,0,left,standard,0
img08134,1,1,1,1,1,0,1,right,standard,1
img08135,1,1,1,1,1,0,1,right,standard,1
img08136,1,1,1,1,1,1,0,left,standard,1
img08137,1,1,1,1,1,0,1,right,standard,1
img08138,1,1,1,1,1,1,0,left,standard,1
img08139,1,1,1,1,1,0,1,right,standard,1
img08140,1,1,1,1,1,1,0,left,standard,1
img08141,1,1,1,1,1,1,0,left,standard,1
img08142,1,1,1,1,1,1,0,left,standard,1
img08143,1,1,1,1,1,0,1,right,standard,1
img08144,1,1,1,1,2,1,0,left,standard,0
img08145,1,1,1,1,1,1,0,left,standard,1
img08146,1,1,1,1,2,0,1,right,standard,0
img08147,1,1,1,1,1,0,1,right,standard,1
img08148,1,1,1,1,1,1,0,left,standard,1
img08149,1,1,1,1,1,0,1,right,standard,1
img08150,1,1,1,1,1,1,0,left,standard,1
img08151,1,1,1,1,1,1,0,left,standard,1
img08152,1,1,1,1,1,0,1,right,standard,1
img08153,1,1,1,1,1,0,1,right,standard,1
img08154,1,1,1,1,1,1,0,left,standard,1
img08155,1,1,1,1,2,0,1,right,standard,0
img08156,1,1,1,1,1,1,0,left,standard,1
img08157,1,1,1,1,1,0,1,right,standard,1
img08158,1,1,1,1,1,1,0,left,standard,1
img08159,1,1,1,1,1,0,1,right,standard,1
img08160,1,1,2,1,1,1,0,left,standard,0
img08161,1,1,1,1,1,0,1,right,standard,1
img08162,1,1,1,1,1,1,0,left,standard,1
img08163,1,1,1,1,1,0,1,right,standard,1
img08164,1,1,1,1,2,1,0,left,standard,0
img08165,1,1,1,1,1,0,1,right,standard,1
img08166,1,1,1,1,1,1,0,left,standard,1
img08167,1,1,1,1,1,0,1,right,standard,1
img08168,1,1,1,1,1,1,0,left,standard,1
img08169,1,1,1,1,1,0,1,right,standard,1
img08170,1,1,1,1,1,1,0,left,standard,1
img08171,1,1,1,1,1,1,0,left,standard,1
img08172,1,1,1,1,2,0,1,right,standard,0
img08173,1,1,1,1,1,0,1,right,standard,1
img08174,1,1,1,1,1,1,0,left,standard,1
img08175,1,1,2,1,1,0,1,right,standard,0
img08176,1,1,1,1,1,1,0,left,standard,1
img08177,1,1,1,1,1,1,0,left,standard,1
img08178,1,1,1,1,1,0,1,right,standard,1
img08179,1,1,1,1,1,1,0,left,standard,1
img08180,1,1,1,1,1,1,0,left,standard,1
img08181,1,1,1,1,1,0,1,right,standard,1
img08182,1,1,1,1,2,0,1,right,standard,0
img08183,1,1,1,1,1,1,0,left,standard,1
img08184,1,1,1,1,2,1,0,left,standard,0
img08185,1,1,1,1,1,0,1,right,standard,1
img08186,1,1,1,1,1,0,1,right,standard,1
img08187,1,1,1,1,2,1,0,left,standard,0
img08188,1,1,1,1,1,0,1,right,standard,1
img08189,1,1,1,1,1,1,0,left,standard,1
img08190,1,1,1,1,1,0,1,right,standard,1
img08191,1,1,1,1,1,1,0,left,standard,1
img08192,1,1,1,1,1,0,1,right,standard,1
img08193,1,1,1,1,1,1,0,left,standard,1
img08194,1,1,1,1,1,0,1,right,standard,1
img08195,1,1,1,1,1,1,0,left,standard,1
img08196,1,1,1,1,1,0,1,right,standard,1
img08197,1,1,1,1,1,1,0,left,standard,1
img08198,1,1,1,1,1,1,0,left,standard,1
img08199,1,1,1,1,1,0,1,right,standard,1
img08200,1,1,1,1,1,1,0,left,standard,1
img08201,1,1,1,1,1,1,0,left,standard,1
img08202,1,1,1,1,1,0,1,right,standard,1
img08203,1,1,1,1,2,0,1,right,standard,0
img08204,1,1,1,1,1,1,0,left,standard,1
img08205,1,1,1,1,2,1,0,left,standard,0
img08206,1,1,1,1,2,0,1,right,standard,0
img08207,1,1,1,1,1,0,1,right,standard,1
img08208,1,1,1,1,1,1,0,left,standard,1
img08209,1,1,1,1,1,0,1,right,standard,1
img08210,1,1,1,1,1,1,0,left,standard,1
img08211,1,1,1,1,1,0,1,right,standard,1
img08212,1,1,1,1,1,1,0,left,standard,1
img08213,1,1,1,1,1,0,1,right,standard,1
img08214,1,1,1,1,1,1,0,left,standard,1
img08215,1,1,1,1,1,0,1,right,standard,1
img08216,1,1,1,1,1,1,0,left,standard,1
img08217,1,1,1,1,1,0,1,right,standard,1
img08218,1,1,1,1,2,0,1,right,standard,0
img08219,1,1,1,1,2,0,1,right,standard,0
img08220,1,1,1,1,1,1,0,left,standard,1
img08221,1,1,1,1,1,1,0,left,standard,1
img08222,1,1,1,1,2,1,0,left,standard,0
img08223,1,1,1,1,2,0,1,right,standard,0
img08224,1,1,2,1,1,0,1,right,standard,0
img08225,1,1,2,1,1,1,0,left,standard,0
img08226,1,1,1,1,1,0,1,right,standard,1
img08227,1,1,1,1,1,1,0,left,standard,1
img08228,1,1,1,1,1,0,1,right,standard,1
img08229,1,1,1,1,2,1,0,left,standard,0
img08230,1,1,1,1,1,1,0,left,standard,1
img08231,1,1,1,1,1,0,1,right,standard,1
img08232,1,1,1,1,1,0,1,right,standard,1
img08233,1,1,1,1,1,1,0,left,standard,1
img08234,1,1,1,1,2,0,1,right,standard,0
img08235,1,1,1,1,1,1,0,left,standard,1
img08236,1,1,1,1,1,0,1,right,standard,1
img08237,1,1,1,1,1,1,0,left,standard,1
img08238,1,1,1,1,1,0,1,right,standard,1
img08239,1,1,1,1,1,1,0,left,standard,1
img08240,1,1,1,1,1,0,1,right,standard,1
img08241,1,1,1,1,1,0,1,right,standard,1
img08242,1,1,1,1,1,1,0,left,standard,1
img08243,1,1,2,1,1,0,1,right,standard,0
img08244,1,1,1,1,1,1,0,left,standard,1
img08245,1,1,1,1,1,0,1,right,standard,1
img08246,1,1,1,1,1,1,0,left,standard,1
img08247,1,1,1,1,2,0,1,right,standard,0
img08248,1,1,1,1,2,1,0,left,standard,0
img08249,1,1,1,1,1,1,0,left,standard,1
img08250,1,1,1,1,1,0,1,right,standard,1
img08251,1,1,1,1,1,0,1,right,standard,1
img08252,1,1,1,1,1,1,0,left,standard,1
img08253,1,1,1,1,1,0,1,right,standard,1
img08254,1,1,1,1,1,1,0,left,standard,1
img08255,1,1,1,1,1,0,1,right,standard,1
img08256,1,1,1,1,1,1,0,left,standard,1
img08257,1,1,1,1,1,0,1,right,standard,1
img08258,1,1,1,1,1,1,0,left,standard,1
img08259,1,1,1,1,1,1,0,left,standard,1
img08260,1,1,1,1,1,0,1,right,standard,1
img08261,1,1,1,1,1,0,1,right,standard,1
img08262,1,1,1,1,1,0,1,right,standard,1
img08263,1,1,1,1,1,1,0,left,standard,1
img08264,1,1,1,1,1,1,0,left,standard,1
img08265,1,1,1,1,1,0,1,right,standard,1
img08266,1,1,1,1,2,0,1,right,standard,0
img08267,1,1,1,1,1,1,0,left,standard,1
img08268,1,1,1,1,1,0,1,right,standard,1
img08269,1,1,1,1,1,1,0,left,standard,1
img08270,1,1,1,1,1,0,1,right,standard,1
img08271,1,1,1,1,1,1,0,left,standard,1
img08272,1,1,1,1,1,1,0,left,standard,1
img08273,1,1,1,1,2,0,1,right,standard,0
img08274,1,1,1,1,2,1,0,left,standard,0
img08275,1,1,1,1,1,0,1,right,standard,1
img08276,1,1,1,1,1,1,0,left,standard,1
img08277,1,1,1,1,1,1,0,left,standard,1
img08278,1,1,1,1,1,0,1,right,standard,1
img08279,1,1,1,1,1,1,0,left,standard,1
img08280,1,1,1,1,1,1,0,left,standard,1
img08281,1,1,1,1,2,0,1,right,standard,0
img08282,1,1,1,1,1,1,0,left,standard,1
img08283,1,1,1,1,1,0,1,right,standard,1
img08284,1,1,1,1,1,0,1,right,standard,1
img08285,1,1,1,1,1,1,0,left,standard,1
img08286,1,1,1,1,1,0,1,right,standard,1
img08287,1,1,1,1,1,1,0,left,standard,1
img08288,1,1,1,1,2,0,1,right,standard,0
img08289,1,1,1,1,1,1,0,left,standard,1
img08290,1,1,1,1,1,1,0,left,standard,1
img08291,1,1,1,1,1,1,0,left,standard,1
img08292,1,1,1,1,2,0,1,right,standard,0
img08293,1,1,1,1,1,1,0,left,standard,1
img08294,1,1,1,1,1,0,1,right,standard,1
img08295,1,1,1,1,1,1,0,left,standard,1
img08296,1,1,1,1,1,0,1,right,standard,1
img08297,1,1,1,1,2,0,1,right,standard,0
img08298,1,1,1,1,2,1,0,left,standard,0
img08299,1,1,1,1,1,1,0,left,standard,1
img08300,1,1,1,1,1,0,1,right,standard,1
img08301,1,1,1,1,2,1,0,left,standard,0
img08302,1,1,1,1,1,0,1,right,standard,1
img08303,1,1,1,1,2,0,1,right,standard,0
img08304,1,1,1,1,1,1,0,left,standard,1
img08305,1,1,1,1,2,0,1,right,standard,0
img08306,1,1,1,1,2,1,0,left,standard,0
img08307,1,1,1,1,1,1,0,left,standard,1
img08308,1,1,1,1,1,0,1,right,standard,1
img08309,1,1,1,1,1,1,0,left,standard,1
img08310,1,1,1,1,1,0,1,right,standard,1
