name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source
img06618,1,1,1,1,1,1,0,1,right,standard,brset
img06619,1,1,1,1,1,1,1,0,left,standard,brset
img06620,1,1,1,1,0,0,0,1,right,standard,brset
img06621,1,1,1,1,1,1,1,0,left,standard,brset
img06622,1,1,1,1,1,1,0,1,right,standard,brset
img06623,1,1,1,1,1,1,1,0,left,standard,brset
img06624,1,1,1,1,1,1,0,1,right,standard,brset
img06625,1,1,1,1,1,1,1,0,left,standard,brset
img06626,1,1,1,1,1,1,0,1,right,standard,brset
img06627,1,1,1,1,1,1,1,0,left,standard,brset
img06628,1,1,1,1,1,1,0,1,right,standard,brset
img06629,1,1,1,1,1,1,1,0,left,standard,brset
img06630,0,0,0,1,1,0,1,0,left,standard,brset
img06631,1,1,1,1,1,1,0,1,right,standard,brset
img06632,1,1,1,1,1,1,1,0,left,standard,brset
img06633,1,1,1,1,0,0,0,1,right,standard,brset
img06634,1,1,0,1,1,0,1,0,left,standard,brset
img06635,1,1,0,1,1,0,0,1,right,standard,brset
img06636,1,1,1,1,1,1,0,1,right,standard,brset
img06637,1,1,1,1,1,1,1,0,left,standard,brset
img06638,1,1,1,1,0,0,0,1,right,standard,brset
img06639,1,1,1,1,1,1,0,1,right,standard,brset
img06640,1,1,1,1,1,1,1,0,left,standard,brset
img06641,0,0,1,1,0,0,0,1,right,standard,brset
img06642,0,0,1,1,1,0,1,0,left,standard,brset
img06643,1,1,1,1,1,1,1,0,left,standard,brset
img06644,1,1,1,1,0,0,0,1,right,standard,brset
img06645,1,1,1,1,0,0,0,1,right,standard,brset
img06646,1,1,1,1,1,1,1,0,left,standard,brset
img06647,1,1,1,1,1,1,0,1,right,standard,brset
img06648,1,1,1,1,1,1,0,1,right,standard,brset
img06649,1,1,1,1,0,0,1,0,left,standard,brset
img06650,1,1,1,1,1,1,0,1,right,standard,brset
img06651,1,1,1,1,1,1,1,0,left,standard,brset
img06652,0,0,1,1,0,0,0,1,right,standard,brset
img06653,1,1,0,1,1,0,1,0,left,standard,brset
img06654,1,1,1,1,1,1,0,1,right,standard,brset
img06655,1,1,1,1,1,1,1,0,left,standard,brset
img06656,1,1,1,1,1,1,0,1,right,standard,brset
img06657,1,1,1,1,1,1,1,0,left,standard,brset
img06658,1,1,1,1,1,1,0,1,right,standard,brset
img06659,1,1,1,1,1,1,1,0,left,standard,brset
img06660,1,1,1,1,1,1,1,0,left,standard,brset
img06661,1,1,1,1,0,0,0,1,right,standard,brset
img06662,1,1,1,1,1,1,0,1,right,standard,brset
img06663,1,1,1,1,1,1,1,0,left,standard,brset
img06664,1,1,1,1,1,1,1,0,left,standard,brset
img06665,1,1,1,1,1,1,0,1,right,standard,brset
img06666,1,1,1,1,1,1,0,1,right,standard,brset
img06667,1,1,1,1,1,1,1,0,left,standard,brset
img06668,1,1,1,1,1,1,1,0,left,standard,brset
img06669,1,1,1,1,1,1,0,1,right,standard,brset
img06670,1,1,1,1,1,1,1,0,left,standard,brset
img06671,1,1,1,1,1,1,0,1,right,standard,brset
img06672,1,1,1,1,0,0,1,0,left,standard,brset
img06673,1,1,1,1,1,1,0,1,right,standard,brset
img06674,0,0,1,1,1,0,1,0,left,standard,brset
img06675,1,1,1,1,1,1,0,1,right,standard,brset
img06676,1,1,1,1,0,0,1,0,left,standard,brset
img06677,1,1,1,1,1,1,1,0,left,standard,brset
img06678,1,1,1,1,0,0,0,1,right,standard,brset
img06679,1,1,1,1,1,1,1,0,left,standard,brset
img06680,1,1,1,1,1,1,0,1,right,standard,brset
img06681,1,1,1,1,1,1,0,1,right,standard,brset
img06682,1,1,1,1,1,1,1,0,left,standard,brset
img06683,1,1,1,1,1,1,1,0,left,standard,brset
img06684,1,1,1,1,1,1,0,1,right,standard,brset
img06685,1,1,1,1,1,1,1,0,left,standard,brset
img06686,1,1,1,1,1,1,1,0,left,standard,brset
img06687,1,1,0,1,1,0,0,1,right,standard,brset
img06688,1,1,1,1,1,1,1,0,left,standard,brset
img06689,1,1,1,1,1,1,0,1,right,standard,brset
img06690,1,1,1,1,1,1,1,0,left,standard,brset
img06691,1,1,0,1,1,0,0,1,right,standard,brset
img06692,1,1,1,1,1,1,1,0,left,standard,brset
img06693,1,1,1,1,1,1,0,1,right,standard,brset
img06694,1,1,1,1,1,1,1,0,left,standard,brset
img06695,1,1,1,1,1,1,0,1,right,standard,brset
img06696,1,1,1,1,0,0,1,0,left,standard,brset
img06697,1,1,1,1,1,1,0,1,right,standard,brset
img06698,1,1,1,1,1,1,1,0,left,standard,brset
img06699,1,1,0,1,1,0,1,0,left,standard,brset
img06700,1,1,1,1,1,1,0,1,right,standard,brset
img06701,1,1,1,1,1,1,1,0,left,standard,brset
img06702,1,1,1,1,1,1,0,1,right,standard,brset
img06703,1,1,1,1,1,1,1,0,left,standard,brset
img06704,1,1,0,1,1,0,0,1,right,standard,brset
img06705,1,1,0,1,0,0,1,0,left,standard,brset
img06706,1,1,1,1,1,1,0,1,right,standard,brset
img06707,1,1,1,1,0,0,1,0,left,standard,brset
img06708,1,1,1,1,0,0,0,1,right,standard,brset
img06709,1,1,1,1,0,0,1,0,left,standard,brset
img06710,1,1,1,1,1,1,0,1,right,standard,brset
img06711,1,1,1,1,1,1,1,0,left,standard,brset
img06712,1,1,1,1,1,1,0,1,right,standard,brset
img06713,1,1,1,1,1,1,1,0,left,standard,brset
img06714,1,1,1,1,1,1,1,0,left,standard,brset
img06715,1,1,1,1,1,1,0,1,right,standard,brset
img06716,0,0,1,1,1,0,0,1,right,standard,brset
img06717,1,1,1,1,1,1,1,0,left,standard,brset
img06718,1,1,1,1,1,1,0,1,right,standard,brset
img06719,1,1,1,1,1,1,1,0,left,standard,brset
img06720,1,1,0,1,0,0,0,1,right,standard,brset
img06721,1,1,0,1,1,0,1,0,left,standard,brset
img06722,1,1,1,1,1,1,0,1,right,standard,brset
img06723,1,1,1,1,1,1,1,0,left,standard,brset
img06724,1,1,1,1,1,1,0,1,right,standard,brset
img06725,1,1,1,1,1,1,1,0,left,standard,brset
img06726,1,1,1,1,1,1,0,1,right,standard,brset
img06727,1,1,1,1,1,1,1,0,left,standard,brset
img06728,1,1,1,1,0,0,1,0,left,standard,brset
img06729,1,1,1,1,1,1,1,0,left,standard,brset
img06730,1,1,1,1,1,1,0,1,right,standard,brset
img06731,1,1,1,1,1,1,0,1,right,standard,brset
img06732,1,1,1,1,1,1,1,0,left,standard,brset
img06733,1,1,1,1,1,1,0,1,right,standard,brset
img06734,1,1,1,1,1,1,1,0,left,standard,brset
img06735,1,1,0,1,1,0,0,1,right,standard,brset
img06736,1,1,1,1,1,1,0,1,right,standard,brset
img06737,1,1,1,1,1,1,1,0,left,standard,brset
img06738,1,1,1,1,0,0,1,0,left,standard,brset
img06739,1,1,1,1,0,0,0,1,right,standard,brset
img06740,1,1,1,1,1,1,0,1,right,standard,brset
img06741,1,1,1,1,0,0,1,0,left,standard,brset
img06742,1,1,1,1,0,0,0,1,right,standard,brset
img06743,1,1,1,1,1,1,1,0,left,standard,brset
img06744,1,1,1,1,0,0,0,1,right,standard,brset
img06745,1,1,1,1,1,1,0,1,right,standard,brset
img06746,1,1,1,1,0,0,1,0,left,standard,brset
img06747,1,1,1,1,1,1,0,1,right,standard,brset
img06748,1,1,1,1,0,0,1,0,left,standard,brset
img06749,1,1,1,1,0,0,0,1,right,standard,brset
img06750,1,1,1,1,0,0,1,0,left,standard,brset
img06751,1,1,1,1,1,1,0,1,right,standard,brset
img06752,1,1,1,1,1,1,1,0,left,standard,brset
img06753,1,1,1,1,0,0,0,1,right,standard,brset
img06754,1,1,1,1,1,1,1,0,left,standard,brset
img06755,1,1,1,1,1,1,0,1,right,standard,brset
img06756,1,1,1,1,1,1,1,0,left,standard,brset
img06757,1,1,1,1,1,1,1,0,left,standard,brset
img06758,1,1,1,1,1,1,0,1,right,standard,brset
img06759,1,1,1,1,1,1,0,1,right,standard,brset
img06760,1,1,1,1,1,1,1,0,left,standard,brset
img06761,0,0,1,1,0,0,0,1,right,standard,brset
img06762,1,1,0,1,1,0,1,0,left,standard,brset
img06763,1,1,1,1,0,0,0,1,right,standard,brset
img06764,1,1,1,1,1,1,1,0,left,standard,brset
img06765,1,1,1,1,1,1,0,1,right,standard,brset
img06766,1,1,1,1,1,1,1,0,left,standard,brset
img06767,1,1,1,1,1,1,0,1,right,standard,brset
img06768,1,1,1,1,1,1,1,0,left,standard,brset
img06769,1,1,1,1,0,0,0,1,right,standard,brset
img06770,1,1,1,1,0,0,0,1,right,standard,brset
img06771,1,1,1,1,0,0,1,0,left,standard,brset
img06772,1,1,1,1,1,1,0,1,right,standard,brset
img06773,1,1,1,1,1,1,1,0,left,standard,brset
img06774,1,1,1,1,1,1,0,1,right,standard,brset
img06775,1,1,1,0,1,0,1,0,left,standard,brset
img06776,1,1,1,1,1,1,1,0,left,standard,brset
img06777,1,1,1,1,1,1,0,1,right,standard,brset
img06778,1,1,1,1,1,1,1,0,left,standard,brset
img06779,1,1,1,1,0,0,0,1,right,standard,brset
img06780,1,1,1,1,1,1,0,1,right,standard,brset
img06781,1,1,1,1,1,1,1,0,left,standard,brset
img06782,1,1,1,1,1,1,0,1,right,standard,brset
img06783,1,1,1,1,1,1,1,0,left,standard,brset
img06784,1,1,1,1,1,1,0,1,right,standard,brset
img06785,1,1,1,1,1,1,1,0,left,standard,brset
img06786,1,1,1,1,1,1,1,0,left,standard,brset
img06787,1,1,1,1,1,1,0,1,right,standard,brset
img06788,1,1,1,1,1,1,0,1,right,standard,brset
img06789,1,1,1,1,1,1,1,0,left,standard,brset
img06790,1,1,1,1,0,0,0,1,right,standard,brset
img06791,1,1,1,1,0,0,1,0,left,standard,brset
img06792,1,1,1,1,1,1,0,1,right,standard,brset
img06793,1,1,1,1,1,1,1,0,left,standard,brset
img06794,1,1,1,1,1,1,0,1,right,standard,brset
img06795,1,1,1,1,1,1,1,0,left,standard,brset
img06796,1,1,1,1,1,1,0,1,right,standard,brset
img06797,1,1,1,1,1,1,1,0,left,standard,brset
img06798,1,1,1,1,1,1,0,1,right,standard,brset
img06799,1,1,1,1,0,0,1,0,left,standard,brset
img06800,1,1,1,1,1,1,0,1,right,standard,brset
img06801,1,1,1,1,1,1,1,0,left,standard,brset
img06802,1,1,1,1,0,0,0,1,right,standard,brset
img06803,1,1,1,1,1,1,1,0,left,standard,brset
img06804,1,1,1,1,1,1,1,0,left,standard,brset
img06805,1,1,1,1,0,0,0,1,right,standard,brset
img06806,1,1,1,1,0,0,0,1,right,standard,brset
img06807,1,1,1,1,0,0,1,0,left,standard,brset
img06808,1,1,1,1,0,0,1,0,left,standard,brset
img06809,1,1,1,1,0,0,0,1,right,standard,brset
img06810,1,1,1,1,1,1,1,0,left,standard,brset
img06811,1,1,1,1,1,1,0,1,right,standard,brset
img06812,1,1,1,1,0,0,0,1,right,standard,brset
img06813,1,1,1,1,1,1,1,0,left,standard,brset
img06814,1,1,1,1,1,1,0,1,right,standard,brset
img06815,1,1,1,1,1,1,1,0,left,standard,brset
img06816,1,1,0,1,0,0,0,1,right,standard,brset
img06817,1,1,1,1,0,0,1,0,left,standard,brset
img06818,1,1,1,1,1,1,1,0,left,standard,brset
img06819,1,1,1,1,0,0,0,1,right,standard,brset
img06820,1,1,1,1,0,0,1,0,left,standard,brset
img06821,1,1,0,1,0,0,0,1,right,standard,brset
img06822,1,1,1,1,1,1,0,1,right,standard,brset
img06823,1,1,1,1,1,1,1,0,left,standard,brset
img06824,1,1,1,1,1,1,1,0,left,standard,brset
img06825,1,1,1,1,1,1,0,1,right,standard,brset
img06826,1,1,1,1,1,1,0,1,right,standard,brset
img06827,1,1,1,1,1,1,1,0,left,standard,brset
img06828,1,1,1,1,0,0,0,1,right,standard,brset
img06829,1,1,1,1,0,0,1,0,left,standard,brset
img06830,1,1,1,1,1,1,0,1,right,standard,brset
img06831,1,1,1,1,1,1,1,0,left,standard,brset
img06832,1,1,1,1,1,1,0,1,right,standard,brset
img06833,1,1,1,1,1,1,1,0,left,standard,brset
img06834,1,1,1,1,1,1,0,1,right,standard,brset
img06835,1,1,1,1,1,1,1,0,left,standard,brset
img06836,1,1,1,1,1,1,0,1,right,standard,brset
img06837,1,1,1,1,1,1,1,0,left,standard,brset
img06838,1,1,1,1,1,1,0,1,right,standard,brset
img06839,1,1,1,1,1,1,1,0,left,standard,brset
img06840,1,1,1,1,1,1,0,1,right,standard,brset
img06841,1,1,1,1,1,1,1,0,left,standard,brset
img06842,1,1,1,1,1,1,0,1,right,standard,brset
img06843,0,0,1,1,1,0,1,0,left,standard,brset
img06844,1,1,1,1,1,1,0,1,right,standard,brset
img06845,1,1,1,1,1,1,1,0,left,standard,brset
img06846,1,1,0,1,1,0,0,1,right,standard,brset
img06847,1,1,1,1,0,0,1,0,left,standard,brset
img06848,1,1,1,1,1,1,0,1,right,standard,brset
img06849,1,1,1,1,1,1,1,0,left,standard,brset
img06850,1,1,1,1,1,1,0,1,right,standard,brset
img06851,1,1,1,1,1,1,1,0,left,standard,brset
img06852,1,1,1,1,1,1,0,1,right,standard,brset
img06853,1,1,1,0,1,0,1,0,left,standard,brset
img06854,1,1,1,1,0,0,1,0,left,standard,brset
img06855,1,1,1,1,1,1,0,1,right,standard,brset
img06856,1,1,1,1,1,1,1,0,left,standard,brset
img06857,1,1,1,1,1,1,0,1,right,standard,brset
img06858,1,1,1,1,1,1,0,1,right,standard,brset
img06859,1,1,1,1,1,1,1,0,left,standard,brset
img06860,1,1,1,1,1,1,0,1,right,standard,brset
img06861,1,1,1,1,0,0,1,0,left,standard,brset
img06862,1,1,1,1,1,1,1,0,left,standard,brset
img06863,1,1,1,1,1,1,0,1,right,standard,brset
img06864,1,1,0,1,1,0,0,1,right,standard,brset
img06865,1,1,1,1,1,1,1,0,left,standard,brset
img06866,1,1,1,1,1,1,0,1,right,standard,brset
img06867,1,1,1,1,1,1,1,0,left,standard,brset
img06868,1,1,1,1,0,0,1,0,left,standard,brset
img06869,1,1,1,1,1,1,0,1,right,standard,brset
img06870,1,1,1,1,1,1,0,1,right,standard,brset
img06871,1,1,1,1,1,1,1,0,left,standard,brset
img06872,1,1,1,1,1,1,0,1,right,standard,brset
img06873,1,1,1,1,1,1,1,0,left,standard,brset
img06874,1,1,1,1,1,1,0,1,right,standard,brset
img06875,1,1,1,1,0,0,1,0,left,standard,brset
img06876,1,1,1,1,1,1,0,1,right,standard,brset
img06877,1,1,1,1,1,1,1,0,left,standard,brset
img06878,1,1,1,1,1,1,1,0,left,standard,brset
img06879,1,1,1,1,1,1,0,1,right,standard,brset
img06880,1,1,1,1,1,1,1,0,left,standard,brset
img06881,1,1,1,1,0,0,0,1,right,standard,brset
img06882,1,1,1,1,1,1,0,1,right,standard,brset
img06883,1,1,1,1,1,1,1,0,left,standard,brset
img06884,1,1,1,1,1,1,0,1,right,standard,brset
img06885,1,1,1,1,1,1,1,0,left,standard,brset
img06886,1,1,1,1,1,1,1,0,left,standard,brset
img06887,1,1,1,1,0,0,0,1,right,standard,brset
img06888,1,1,1,1,1,1,1,0,left,standard,brset
img06889,1,1,1,1,0,0,0,1,right,standard,brset
img06890,1,1,1,1,1,1,1,0,left,standard,brset
img06891,1,1,1,1,0,0,0,1,right,standard,brset
img06892,1,1,0,1,1,0,1,0,left,standard,brset
img06893,1,1,1,1,1,1,0,1,right,standard,brset
img06894,1,1,1,1,1,1,0,1,right,standard,brset
img06895,1,1,1,1,0,0,1,0,left,standard,brset
img06896,1,1,1,1,1,1,0,1,right,standard,brset
img06897,1,1,1,1,1,1,1,0,left,standard,brset
img06898,1,1,1,1,1,1,0,1,right,standard,brset
img06899,1,1,1,1,1,1,1,0,left,standard,brset
img06900,1,1,1,1,0,0,1,0,left,standard,brset
img06901,1,1,1,1,0,0,0,1,right,standard,brset
img06902,1,1,1,1,1,1,1,0,left,standard,brset
img06903,1,1,1,1,1,1,0,1,right,standard,brset
img06904,1,1,1,1,1,1,1,0,left,standard,brset
img06905,1,1,1,1,1,1,0,1,right,standard,brset
img06906,1,1,1,1,1,1,0,1,right,standard,brset
img06907,1,1,1,1,1,1,1,0,left,standard,brset
img06908,1,1,1,1,1,1,0,1,right,standard,brset
img06909,1,1,1,1,1,1,1,0,left,standard,brset
img06910,1,1,1,1,1,1,0,1,right,standard,brset
img06911,1,1,1,1,1,1,1,0,left,standard,brset
img06912,1,1,1,1,1,1,0,1,right,standard,brset
img06913,1,1,1,1,1,1,1,0,left,standard,brset
img06914,1,1,1,1,0,0,1,0,left,standard,brset
img06915,1,1,1,1,0,0,0,1,right,standard,brset
img06916,1,1,1,1,1,1,0,1,right,standard,brset
img06917,1,1,0,1,1,0,1,0,left,standard,brset
img06918,1,1,1,1,1,1,1,0,left,standard,brset
img06919,1,1,1,1,1,1,0,1,right,standard,brset
img06920,1,1,1,1,1,1,0,1,right,standard,brset
img06921,1,1,1,1,1,1,1,0,left,standard,brset
img06922,1,1,1,1,1,1,0,1,right,standard,brset
img06923,1,1,1,1,1,1,1,0,left,standard,brset
img06924,1,1,1,1,1,1,0,1,right,standard,brset
img06925,1,1,1,1,1,1,1,0,left,standard,brset
img06926,1,1,1,1,1,1,0,1,right,standard,brset
img06927,1,1,1,1,1,1,1,0,left,standard,brset
img06928,1,1,1,1,1,1,1,0,left,standard,brset
img06929,1,1,1,1,0,0,0,1,right,standard,brset
img06930,1,1,1,1,0,0,1,0,left,standard,brset
img06931,1,1,1,1,1,1,0,1,right,standard,brset
img06932,1,1,1,1,1,1,1,0,left,standard,brset
img06933,1,1,1,1,1,1,0,1,right,standard,brset
img06934,1,1,1,1,1,1,1,0,left,standard,brset
img06935,1,1,1,1,1,1,0,1,right,standard,brset
img06936,1,1,1,1,1,1,1,0,left,standard,brset
img06937,1,1,0,1,1,0,0,1,right,standard,brset
img06938,1,1,0,1,0,0,1,0,left,standard,brset
img06939,1,1,1,1,1,1,1,0,left,standard,brset
img06940,1,1,1,1,1,1,1,0,left,standard,brset
img06941,1,1,1,1,0,0,0,1,right,standard,brset
img06942,1,1,1,1,1,1,0,1,right,standard,brset
img06943,1,1,1,1,1,1,1,0,left,standard,brset
img06944,1,1,1,1,1,1,0,1,right,standard,brset
img06945,1,1,0,1,1,0,1,0,left,standard,brset
img06946,1,1,1,1,0,0,0,1,right,standard,brset
img06947,1,1,1,1,1,1,1,0,left,standard,brset
img06948,1,1,1,1,0,0,0,1,right,standard,brset
img06949,1,1,1,1,1,1,1,0,left,standard,brset
img06950,1,1,1,1,0,0,0,1,right,standard,brset
img06951,1,1,1,1,0,0,0,1,right,standard,brset
img06952,1,1,1,1,1,1,1,0,left,standard,brset
img06953,1,1,1,1,1,1,0,1,right,standard,brset
img06954,1,1,1,1,1,1,1,0,left,standard,brset
img06955,1,1,1,1,1,1,0,1,right,standard,brset
img06956,1,1,1,1,1,1,1,0,left,standard,brset
img06957,1,1,1,1,1,1,0,1,right,standard,brset
img06958,1,1,1,1,1,1,1,0,left,standard,brset
img06959,1,1,1,1,1,1,0,1,right,standard,brset
img06960,1,1,1,1,1,1,1,0,left,standard,brset
img06961,1,1,1,1,1,1,1,0,left,standard,brset
img06962,1,1,0,1,1,0,0,1,right,standard,brset
img06963,1,1,1,1,0,0,0,1,right,standard,brset
img06964,1,1,1,1,1,1,1,0,left,standard,brset
img06965,1,1,1,1,1,1,0,1,right,standard,brset
img06966,1,1,1,1,1,1,1,0,left,standard,brset
img06967,1,1,1,1,1,1,1,0,left,standard,brset
img06968,1,1,1,1,0,0,1,0,left,standard,brset
img06969,1,1,1,1,1,1,0,1,right,standard,brset
img06970,1,1,1,1,1,1,1,0,left,standard,brset
img06971,1,1,1,1,1,1,0,1,right,standard,brset
img06972,1,1,1,1,0,0,1,0,left,standard,brset
img06973,1,1,1,1,0,0,1,0,left,standard,brset
img06974,1,1,1,1,0,0,0,1,right,standard,brset
img06975,0,0,1,1,0,0,1,0,left,standard,brset
img06976,1,1,1,1,1,1,0,1,right,standard,brset
img06977,1,1,1,1,1,1,1,0,left,standard,brset
img06978,1,1,1,1,1,1,0,1,right,standard,brset
img06979,1,1,1,1,1,1,1,0,left,standard,brset
img06980,1,1,1,1,0,0,1,0,left,standard,brset
img06981,1,1,1,1,0,0,0,1,right,standard,brset
img06982,1,1,1,1,1,1,1,0,left,standard,brset
img06983,1,1,1,1,1,1,0,1,right,standard,brset
img06984,1,1,1,1,1,1,1,0,left,standard,brset
img06985,1,1,1,1,0,0,0,1,right,standard,brset
img06986,1,1,1,1,1,1,1,0,left,standard,brset
img06987,1,1,1,1,1,1,0,1,right,standard,brset
img06988,1,1,1,1,1,1,1,0,left,standard,brset
img06989,1,1,1,1,0,0,1,0,left,standard,brset
img06990,1,1,1,1,1,1,0,1,right,standard,brset
img06991,1,1,1,1,1,1,1,0,left,standard,brset
img06992,1,1,1,1,0,0,0,1,right,standard,brset
img06993,1,1,1,1,1,1,0,1,right,standard,brset
img06994,1,1,1,1,1,1,1,0,left,standard,brset
img06995,1,1,1,1,1,1,1,0,left,standard,brset
img06996,1,1,1,1,0,0,0,1,right,standard,brset
img06997,1,1,1,1,1,1,0,1,right,standard,brset
img06998,1,1,1,1,1,1,1,0,left,standard,brset
img06999,1,1,1,1,1,1,0,1,right,standard,brset
img07000,1,1,1,1,1,1,1,0,left,standard,brset
img07001,1,1,1,1,1,1,0,1,right,standard,brset
img07002,1,1,1,1,1,1,1,0,left,standard,brset
img07003,1,1,1,1,1,1,0,1,right,standard,brset
img07004,1,1,1,1,1,1,1,0,left,standard,brset
img07005,1,1,1,1,1,1,0,1,right,standard,brset
img07006,1,1,1,1,1,1,1,0,left,standard,brset
img07007,1,1,1,1,1,1,1,0,left,standard,brset
img07008,1,1,1,1,1,1,0,1,right,standard,brset
img07009,1,1,0,1,1,0,1,0,left,standard,brset
img07010,1,1,1,1,1,1,1,0,left,standard,brset
img07011,1,1,1,1,1,1,0,1,right,standard,brset
img07012,1,1,1,1,0,0,1,0,left,standard,brset
img07013,1,1,1,1,0,0,1,0,left,standard,brset
img07014,1,1,1,1,1,1,0,1,right,standard,brset
img07015,1,1,1,1,1,1,1,0,left,standard,brset
img07016,1,1,1,1,0,0,0,1,right,standard,brset
img07017,1,1,1,1,0,0,1,0,left,standard,brset
img07018,1,1,1,1,1,1,0,1,right,standard,brset
img07019,1,1,1,1,1,1,1,0,left,standard,brset
img07020,1,1,1,1,0,0,0,1,right,standard,brset
img07021,1,1,1,1,1,1,1,0,left,standard,brset
img07022,1,1,1,1,1,1,0,1,right,standard,brset
img07023,1,1,1,1,1,1,1,0,left,standard,brset
img07024,1,1,1,1,1,1,0,1,right,standard,brset
img07025,1,1,1,1,0,0,1,0,left,standard,brset
img07026,1,1,1,1,1,1,0,1,right,standard,brset
img07027,1,1,1,1,1,1,1,0,left,standard,brset
img07028,1,1,1,1,1,1,0,1,right,standard,brset
img07029,1,1,1,1,1,1,1,0,left,standard,brset
img07030,1,1,1,1,0,0,1,0,left,standard,brset
img07031,1,1,1,1,1,1,0,1,right,standard,brset
img07032,1,1,1,1,0,0,1,0,left,standard,brset
img07033,1,1,1,1,1,1,0,1,right,standard,brset
img07034,1,1,1,1,1,1,1,0,left,standard,brset
img07035,1,1,0,1,0,0,0,1,right,standard,brset
img07036,1,1,1,1,1,1,0,1,right,standard,brset
img07037,1,1,1,1,1,1,1,0,left,standard,brset
img07038,1,1,1,1,1,1,0,1,right,standard,brset
img07039,1,1,1,1,1,1,1,0,left,standard,brset
img07040,1,1,0,1,1,0,0,1,right,standard,brset
img07041,1,1,0,1,1,0,1,0,left,standard,brset
img07042,1,1,1,1,1,1,0,1,right,standard,brset
img07043,1,1,1,1,1,1,1,0,left,standard,brset
img07044,1,1,1,1,1,1,1,0,left,standard,brset
img07045,1,1,1,1,1,1,0,1,right,standard,brset
img07046,1,1,1,1,0,0,1,0,left,standard,brset
img07047,1,1,1,1,1,1,0,1,right,standard,brset
img07048,1,1,0,1,1,0,0,1,right,standard,brset
img07049,1,1,0,1,1,0,1,0,left,standard,brset
img07050,1,1,1,1,1,1,1,0,left,standard,brset
img07051,1,1,1,1,1,1,0,1,right,standard,brset
img07052,1,1,1,1,1,1,1,0,left,standard,brset
img07053,1,1,1,1,1,1,0,1,right,standard,brset
img07054,1,1,1,1,0,0,1,0,left,standard,brset
img07055,1,1,1,1,1,1,0,1,right,standard,brset
img07056,1,1,1,1,1,1,1,0,left,standard,brset
img07057,1,1,1,1,1,1,0,1,right,standard,brset
img07058,1,1,1,1,1,1,1,0,left,standard,brset
img07059,1,1,1,1,1,1,1,0,left,standard,brset
img07060,1,1,1,1,1,1,0,1,right,standard,brset
img07061,1,1,1,1,0,0,0,1,right,standard,brset
img07062,1,1,1,1,0,0,1,0,left,standard,brset
img07063,1,1,1,1,1,1,1,0,left,standard,brset
img07064,1,1,1,1,1,1,0,1,right,standard,brset
img07065,1,1,1,1,1,1,1,0,left,standard,brset
img07066,1,1,1,1,1,1,0,1,right,standard,brset
img07067,1,1,1,1,1,1,1,0,left,standard,brset
img07068,1,1,1,1,1,1,0,1,right,standard,brset
img07069,1,1,1,1,1,1,0,1,right,standard,brset
img07070,1,1,1,1,0,0,1,0,left,standard,brset
img07071,1,1,1,1,1,1,0,1,right,standard,brset
img07072,1,1,1,1,0,0,1,0,left,standard,brset
img07073,1,1,1,1,1,1,1,0,left,standard,brset
img07074,1,1,1,1,0,0,0,1,right,standard,brset
img07075,1,1,1,1,1,1,1,0,left,standard,brset
img07076,1,1,1,1,1,1,0,1,right,standard,brset
img07077,1,1,1,1,1,1,1,0,left,standard,brset
img07078,1,1,0,1,1,0,1,0,left,standard,brset
img07079,1,1,0,1,0,0,0,1,right,standard,brset
img07080,1,1,1,1,0,0,1,0,left,standard,brset
img07081,1,1,1,1,1,1,0,1,right,standard,brset
img07082,1,1,1,1,1,1,1,0,left,standard,brset
img07083,1,1,1,1,1,1,1,0,left,standard,brset
img07084,1,1,1,1,0,0,0,1,right,standard,brset
img07085,1,1,1,1,1,1,0,1,right,standard,brset
img07086,1,1,1,1,1,1,1,0,left,standard,brset
img07087,1,1,1,1,0,0,1,0,left,standard,brset
img07088,1,1,1,1,1,1,0,1,right,standard,brset
